,time,mean,std
219,07:18:00,1398.75,31.9049928918
220,07:20:00,1395.25,30.8718549584
221,07:22:00,1387.875,29.9067001571
222,07:24:00,1390.25,26.8208341193
223,07:26:00,1389.25,26.58006772
224,07:28:00,1384.125,26.3516738422
225,07:30:00,1392.125,23.1975214193
226,07:32:00,1388.5,22.8598212716
227,07:34:00,1385.25,24.7140792725
228,07:36:00,1389.875,24.4916166415
229,07:38:00,1394.5,21.6926584026
230,07:40:00,1392.875,22.6869219722
231,07:42:00,1388.125,28.5878970395
232,07:44:00,1390.875,32.572720839
233,07:46:00,1394.5,30.914628992
234,07:48:00,1383.5,32.7108544676
235,07:50:00,1383.25,32.8448734856
236,07:52:00,1382.25,32.7403202707
237,07:54:00,1384.125,27.5185002706
238,07:56:00,1384.5,26.1370016862
239,07:58:00,1385.28571429,32.7093986784
240,08:00:00,1384.625,27.385801848
241,08:02:00,1383.625,19.3090467324
242,08:04:00,1384.0,20.8258081647
243,08:06:00,1391.125,17.3076159949
244,08:08:00,1386.375,14.9564844991
245,08:10:00,1383.875,14.8558550266
246,08:12:00,1377.375,13.4900757173
247,08:14:00,1385.375,20.6808227247
248,08:16:00,1383.5,21.3072757527
249,08:18:00,1384.125,13.7574655058
250,08:20:00,1379.875,19.2014694378
251,08:22:00,1372.0,23.0465367711
252,08:24:00,1370.75,23.9150281503
253,08:26:00,1367.5,27.2554057548
254,08:28:00,1364.375,24.7036000847
255,08:30:00,1364.375,25.105136071
256,08:32:00,1355.625,31.581809864
257,08:34:00,1354.71428571,28.2766940884
258,08:36:00,1352.5,39.7851372105
259,08:38:00,1344.125,32.2952340579
260,08:40:00,1344.875,30.29114675
261,08:42:00,1350.125,30.5634585739
262,08:44:00,1348.5,37.5575748494
263,08:46:00,1347.125,33.630077949
264,08:48:00,1351.75,33.6611263711
265,08:50:00,1356.5,33.2307946683
266,08:52:00,1357.125,30.1919454727
267,08:54:00,1362.25,30.9642651178
268,08:56:00,1361.375,33.7763124943
269,08:58:00,1357.125,29.6187078912
270,09:00:00,1353.875,27.4457256625
271,09:02:00,1362.5,28.9432943134
272,09:04:00,1354.125,30.187213471
273,09:06:00,1354.0,31.1494095335
274,09:08:00,1351.875,37.1115596161
275,09:10:00,1353.5,32.7893711001
276,09:12:00,1352.375,31.2086869775
277,09:14:00,1351.625,30.8542078631
278,09:16:00,1348.75,35.8239744146
279,09:18:00,1352.125,39.6824448412
280,09:20:00,1351.375,37.5839536429
281,09:22:00,1346.25,30.1981550998
282,09:24:00,1346.0,29.1449579075
283,09:26:00,1354.5,28.5356919363
284,09:28:00,1346.75,35.2896180605
285,09:30:00,1339.25,37.2472434263
286,09:32:00,1347.28571429,32.8162271126
287,09:34:00,1343.625,30.3594536936
288,09:36:00,1345.0,34.1132567445
289,09:38:00,1336.875,33.4768043363
290,09:40:00,1332.75,27.1122007327
291,09:42:00,1331.75,25.4880924579
292,09:44:00,1324.625,31.7936988366
293,09:46:00,1323.375,34.0752842982
294,09:48:00,1324.875,38.5206345445
295,09:50:00,1326.625,32.2708957776
296,09:52:00,1323.375,22.2898920077
297,09:54:00,1320.375,23.2989116852
298,09:56:00,1324.875,24.1864040911
299,09:58:00,1320.625,21.9930995672
300,10:00:00,1324.125,21.4372006435
301,10:02:00,1336.125,24.2512886256
302,10:04:00,1336.5,21.5870331449
303,10:06:00,1338.75,21.9853847557
304,10:08:00,1331.5,20.1423505509
305,10:10:00,1341.75,21.3925888369
306,10:12:00,1343.125,10.5212370267
307,10:14:00,1336.25,17.8385617614
308,10:16:00,1341.125,22.7937178062
309,10:18:00,1334.25,24.9556749916
310,10:20:00,1328.75,33.4439830164
311,10:22:00,1325.375,33.7805417363
312,10:24:00,1325.25,37.98777999
313,10:26:00,1317.5,30.886890423
314,10:28:00,1313.625,37.898124718
315,10:30:00,1310.625,41.6651190189
316,10:32:00,1313.5,33.5218478863
317,10:34:00,1305.75,40.3405149057
318,10:36:00,1300.75,39.7626889002
319,10:38:00,1299.875,39.6356170995
320,10:40:00,1305.75,37.4194372715
321,10:42:00,1307.25,40.5418654867
322,10:44:00,1304.25,39.589861617
323,10:46:00,1310.375,31.7397339983
324,10:48:00,1312.875,26.1667045799
325,10:50:00,1308.125,20.420140618
326,10:52:00,1312.375,26.3055534604
327,10:54:00,1307.0,23.76071187
328,10:56:00,1305.375,27.2078638842
329,10:58:00,1304.75,33.3027240413
330,11:00:00,1301.625,32.7236808094
331,11:02:00,1301.125,28.5128417184
332,11:04:00,1309.125,32.1888956008
333,11:06:00,1309.0,36.7928564495
334,11:08:00,1313.375,31.9639864312
335,11:10:00,1312.5,20.5426385842
336,11:12:00,1310.0,24.2840335553
337,11:14:00,1310.25,27.7990236211
338,11:16:00,1315.25,27.8862485312
339,11:18:00,1309.5,21.9935055349
340,11:20:00,1310.125,28.4727313156
341,11:22:00,1304.25,24.7948727419
342,11:24:00,1305.0,24.7213037104
343,11:26:00,1305.25,24.3119606073
344,11:28:00,1304.125,23.8173856068
345,11:30:00,1296.5,19.1982142027
346,11:32:00,1299.5,19.316905993
347,11:34:00,1300.875,17.8039923292
348,11:36:00,1293.75,20.8720592454
349,11:38:00,1290.5,19.7556501864
350,11:40:00,1290.875,17.7557837659
351,11:42:00,1293.875,13.3784207909
352,11:44:00,1290.75,11.4361581961
353,11:46:00,1281.875,13.4423371692
354,11:48:00,1283.625,28.5303722874
355,11:50:00,1287.25,28.1412254784
356,11:52:00,1286.75,24.5284091849
357,11:54:00,1284.5,20.5773800915
358,11:56:00,1285.75,26.5854417734
359,11:58:00,1287.71428571,33.4101495842
360,12:00:00,1288.875,30.2108660679
361,12:02:00,1283.375,22.7215284949
362,12:04:00,1285.375,21.2934429881
363,12:06:00,1284.5,22.3031067663
364,12:08:00,1289.75,26.4507628839
365,12:10:00,1283.375,29.7414453487
366,12:12:00,1276.25,30.3491586139
367,12:14:00,1271.0,33.338094898
368,12:16:00,1273.125,32.215513122
369,12:18:00,1272.625,30.312361929
370,12:20:00,1270.75,31.7478908186
371,12:22:00,1271.25,26.6498458854
372,12:24:00,1273.625,35.5002515082
373,12:26:00,1270.5,33.7088373322
374,12:28:00,1272.5,32.7937276233
375,12:30:00,1276.375,33.7720827227
376,12:32:00,1269.875,38.727758594
377,12:34:00,1271.125,39.9014410767
378,12:36:00,1267.75,36.6946862638
379,12:38:00,1262.125,33.6640439808
380,12:40:00,1260.625,36.0116548594
381,12:42:00,1260.75,31.6532553054
382,12:44:00,1257.75,27.4837614394
383,12:46:00,1251.375,27.2131139605
384,12:48:00,1242.875,22.4781640074
385,12:50:00,1247.125,23.4364642628
386,12:52:00,1252.75,31.2215584859
387,12:54:00,1251.625,33.3421119393
388,12:56:00,1257.25,28.6493580083
389,12:58:00,1250.875,35.3692259296
390,13:00:00,1256.25,35.979160635
391,13:02:00,1262.75,34.9315657495
392,13:04:00,1258.875,40.5795074954
393,13:06:00,1254.375,36.146280188
394,13:08:00,1254.625,32.9889050613
395,13:10:00,1253.625,28.4200005027
396,13:12:00,1252.5,28.9383581329
397,13:14:00,1247.625,29.6259418175
398,13:16:00,1245.5,35.3593794386
399,13:18:00,1246.0,30.2324329157
400,13:20:00,1236.125,33.9219166406
401,13:22:00,1236.5,36.7889735033
402,13:24:00,1239.875,38.1442281723
403,13:26:00,1234.28571429,29.8033235603
404,13:28:00,1245.25,31.0839876096
405,13:30:00,1241.0,32.3948849578
406,13:32:00,1240.5,32.3065672227
407,13:34:00,1234.625,25.196017259
408,13:36:00,1237.125,25.6817750833
409,13:38:00,1231.875,31.1972411784
410,13:40:00,1232.375,27.2917439112
411,13:42:00,1233.625,33.1444349994
412,13:44:00,1225.42857143,27.3913437839
413,13:46:00,1216.25,24.8236638254
414,13:48:00,1217.625,22.6333350866
415,13:50:00,1214.0,21.718984454
416,13:52:00,1219.25,25.8111271686
417,13:54:00,1219.5,26.1479308113
418,13:56:00,1230.125,25.5031510658
419,13:58:00,1227.75,26.6819896452
420,14:00:00,1225.5,29.7369419121
